UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,lat,lon
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,-8.24848101262949,-74.65669035769714
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,-8.163132548024242,-75.01476728185024
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,-8.538430864581638,-74.5091638823787
250201,UCAYALI,ATALAYA,RAIMONDI,-10.586173886088734,-73.43659508385036
250202,UCAYALI,ATALAYA,SEPAHUA,-11.08370383259452,-72.81384005994498
250203,UCAYALI,ATALAYA,TAHUANIA,-9.971436907445776,-73.82694019564669
250204,UCAYALI,ATALAYA,YURUA,-9.829759454760792,-72.69857473818496
250301,UCAYALI,PADRE ABAD,PADRE ABAD,-8.894394890496516,-75.64159044115823
250302,UCAYALI,PADRE ABAD,IRAZOLA,-8.950026610189807,-75.27978285617252
250303,UCAYALI,PADRE ABAD,CURIMANA,-8.417379937197328,-75.2971128959584
250304,UCAYALI,PADRE ABAD,NESHUYA,-8.641301423299343,-75.04903205126938
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,-8.824933495672724,-75.04798314518409
250306,UCAYALI,PADRE ABAD,HUIPOCA,-8.797872903909449,-75.41441543265692
250307,UCAYALI,PADRE ABAD,BOQUERON,-9.035812536142492,-75.75234761364129
250401,UCAYALI,PURUS,PURUS,-10.37349509960477,-71.5823157047623
